,id,name,position,timeOnIce,assists,goals,pim,shots,games,hits,powerPlayGoals,powerPlayPoints,powerPlayTimeOnIce,evenTimeOnIce,penaltyMinutes,faceOffPct,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,shortHandedTimeOnIce,blocked,plusMinus,points,shifts,timeOnIcePerGame,evenTimeOnIcePerGame,shortHandedTimeOnIcePerGame,powerPlayTimeOnIcePerGame,C,LW,RW,D,assists_60,goals_60,pim_60,shots_60,hits_60,powerPlayGoals_60,powerPlayPoints_60,gameWinningGoals_60,overTimeGoals_60,shortHandedGoals_60,shortHandedPoints_60,blocked_60,points_60,shifts_60
246,8477932,Aaron Ekblad,D,878.1833333333333,11,11,33,101,35,24,6,11,135.83333333333334,654.2666666666667,33,0.0,10.9,3,1,0,0,88.08333333333333,27,5,22,1018,25.083333333333332,18.683333333333334,2.5166666666666666,3.8666666666666667,0,0,0,1,0.7515514982727732,0.7515514982727732,2.2546544948183196,6.900609211413645,1.6397487235042325,2.6503067465151116,4.8588957019443715,0.20496859043802906,0.06832286347934302,0.0,0.0,1.8447173139422617,1.5031029965455465,69.5526750219712
247,8477933,Sam Reinhart,C,1055.1,15,25,10,130,54,15,10,16,164.33333333333334,888.5833333333334,10,45.65,19.2,5,0,0,0,2.183333333333333,27,-28,40,1194,19.533333333333335,16.45,0.03333333333333333,3.033333333333333,1,0,0,0,0.8529997155859161,1.4216661926431935,0.5686664770572774,7.392664201744606,0.8529997155859161,3.6511156164394833,5.841784986303173,0.2843332385286387,0.0,0.0,0.0,1.535399488054649,2.2746659082291094,67.89877736063892
248,8477996,Juho Lammikko,C,476.56666666666666,1,4,10,43,44,50,0,0,3.5,430.23333333333335,10,44.92,9.3,0,0,1,1,42.833333333333336,16,-8,5,713,10.816666666666666,9.766666666666667,0.9666666666666667,0.06666666666666667,1,0,0,0,0.12590053854810787,0.5036021541924315,1.2590053854810788,5.413723157568639,6.295026927405394,0.0,0.0,0.0,0.0,1.400778206846432,1.400778206846432,2.014408616769726,0.6295026927405394,89.76708398480092
249,8466138,Joe Thornton,C,603.6833333333333,15,5,14,42,44,32,0,5,85.05,518.5,14,57.35,11.9,0,0,0,0,0.13333333333333333,10,6,20,794,13.716666666666667,11.783333333333333,0.0,1.9166666666666665,1,0,0,0,1.4908478504473903,0.4969492834824634,1.3914579937508975,4.1743739812526925,3.180475414287766,0.0,3.527336856522826,0.0,0.0,0.0,0.0,0.9938985669649268,1.9877971339298537,78.91554621701519
250,8471887,Patric Hornqvist,RW,738.4666666666667,18,14,39,145,44,80,8,12,180.45,557.65,39,14.28,9.7,2,0,0,0,0.36666666666666664,23,-3,32,871,16.783333333333335,12.666666666666666,0.0,4.1,0,0,1,0,1.462489843622485,1.1374921005952658,3.1687279945153843,11.781168184736684,6.499954860544378,2.6600166236298053,3.9900249354447084,0.16249887151360942,0.0,0.0,0.0,1.8687370224065085,2.5999819442177508,70.7682585441769
251,8474610,Zac Dalpe,C,127.48333333333333,1,2,0,22,12,11,0,0,0.06666666666666667,116.15,0,45.0,9.1,0,0,0,0,11.266666666666667,8,-2,3,198,10.616666666666667,9.666666666666666,0.9333333333333333,0.0,1,0,0,0,0.4706497577691334,0.9412995155382669,0.0,10.354294670920936,5.177147335460468,0.0,0.0,0.0,0.0,0.0,0.0,3.7651980621530674,1.4119492733074002,93.18865203828842
252,8475246,Kevin Connauton,D,99.5,1,0,7,5,7,12,0,0,0.26666666666666666,96.45,7,0.0,0.0,0,0,0,0,2.783333333333333,3,4,1,135,14.2,13.766666666666667,0.38333333333333336,0.03333333333333333,0,0,0,1,0.6030150747708392,0.0,4.221105523395875,3.015075373854196,7.23618089725007,0.0,0.0,0.0,0.0,0.0,0.0,1.8090452243125175,0.6030150747708392,81.40703509406329
253,8475462,Radko Gudas,D,948.75,9,2,40,84,54,250,0,0,2.7666666666666666,839.7,40,0.0,2.4,1,0,0,0,106.28333333333333,72,6,11,1283,17.566666666666666,15.55,1.9666666666666668,0.05,0,0,0,1,0.5691699604143168,0.12648221342540372,2.5296442685080747,5.312252963866956,15.810276678175464,0.0,0.0,0.06324110671270186,0.0,0.0,0.0,4.553359683314534,0.6956521738397204,81.13833991239649
254,8476456,Jonathan Huberdeau,LW,1012.5666666666667,41,20,36,122,55,51,5,24,237.26666666666668,774.2,36,43.59,16.4,1,1,0,0,1.1,11,12,61,1166,18.4,14.066666666666666,0.016666666666666666,4.3,0,1,0,0,2.4294696643089044,1.1851071533214168,2.1331928759785503,7.2291536352606425,3.0220232409696126,1.2644001118582184,6.069120536919449,0.05925535766607084,0.05925535766607084,0.0,0.0,0.6518089343267793,3.6145768176303212,69.09174703863859
255,8477346,MacKenzie Weegar,D,1194.2666666666667,30,6,45,101,54,118,0,3,22.816666666666666,1027.5833333333333,45,0.0,5.9,1,0,0,2,143.86666666666667,83,29,36,1513,22.1,19.016666666666666,2.65,0.4166666666666667,0,0,0,1,1.5072010716612256,0.3014402143322451,2.260801607491839,5.074243607926126,5.9283242152008215,0.0,7.888970016556742,0.05024003572204085,0.0,0.0,0.834105652802985,4.169922964929391,1.8086412859934708,76.01317404744782
